,StartDate,EndDate,Return,MaxDrawdown,BuyholdRet,BuyholdDrawdown,Trades,AvgTrade,ProfitTrades,MaxProfit,MaxLoss,ProfitFactor,SharpeRatio,Ticker,Group
21,2010-03-03,2021-04-30,-1.2192534544679934,-1.7777841777621708,0.18477737333885758,-0.9793838722093993,2792,-0.0004366953633481352,0.44376790830945556,0.22954180227360554,-0.10085130074375201,1.0762262701220882,-2.122630333955705,VTBR.ME,imoex
22,2011-07-18,2021-04-30,-0.5375158008785326,-1.0320846502652956,1.706457063485954,-0.4434587957529399,2453,-0.0002191258870275306,0.46922136159804323,0.19915220081759563,-0.17209980945437595,1.0565720249255357,-0.8806779294347541,PHOR.ME,imoex
23,2015-03-30,2021-04-30,-0.10754104233902466,-1.0175312776697103,0.7602382229229497,-0.7410502467570675,1530,-7.028826296668279e-05,0.45098039215686275,0.11888029150455413,-0.13124482677469027,1.1986649323915997,-0.17817042604873873,RUAL.ME,imoex
24,2010-03-03,2021-04-30,-1.091698096841846,-2.8086818699931793,2.6858553556531923,-0.9237519693978726,2792,-0.0003910093470063918,0.4305157593123209,0.32045298861574006,-0.13582284563074423,1.1943002129949019,-1.0118830328992559,PIKK.ME,imoex
25,2010-03-03,2021-04-30,-1.6252304913249922,-1.8156020043412695,1.4097351064722656,-1.9154402281387277,2792,-0.000582102611506086,0.4717048710601719,0.13988595102669002,-0.2046701949956362,0.9377569019574112,-2.4519128128442667,MAGN.ME,imoex
26,2011-11-21,2021-04-30,-1.4368549434899158,-2.462624283217272,1.6943908160272099,-1.8070658942524724,2364,-0.0006078066596827055,0.46150592216582065,0.2487503125000002,-0.14602224070167505,0.9859764894618649,-1.9128165229066878,AFKS.ME,imoex
27,2010-03-03,2021-04-30,-1.9683796202133117,-2.4251819424764247,0.14152123309399256,-0.9704565509039941,2792,-0.0007050070272970314,0.43015759312320917,0.09542146556864366,-0.09360688171409945,0.9919685473563269,-4.11050432905395,RTKM.ME,imoex
28,2017-02-10,2021-04-30,0.0765917644752284,-0.36507528912706777,0.7227923959138879,-0.4386501638636383,1057,7.24614611875387e-05,0.5004730368968779,0.05196503666955642,-0.11588271724887933,1.0259604946992447,0.24722194189944222,DSKY.ME,imoex
29,2010-03-03,2021-04-30,-4.786771586145918,-5.064820746458566,2.3300276505711857,-0.4919226185472274,2792,-0.0017144597371582802,0.4065186246418338,0.1414230265462687,-0.17174983422181003,0.8346553998647138,-5.9160992614218255,TRNFP.ME,imoex
30,2010-03-03,2021-04-30,-1.5083586640494715,-2.1539167516309217,0.8127635232751418,-1.4356978080274456,2792,-0.0005402430745162863,0.4648997134670487,0.22247840386238996,-0.18630441589152422,0.9694422537534223,-2.278605744716209,AFLT.ME,imoex
31,2010-03-03,2021-04-30,-1.8507090992018014,-2.025784118582264,0.10972067639890293,-1.2342479153306374,2792,-0.0006628614252155449,0.4512893982808023,0.15928382194904667,-0.12672311831769115,0.9481639326624677,-3.61307720490245,HYDR.ME,imoex
32,2011-11-21,2021-04-30,-1.8549746543315382,-2.314871884261018,1.8152787648424467,-0.6357456046215959,2364,-0.0007846762497172328,0.4289340101522843,0.1743510312557954,-0.10082390224779446,0.9993653629251434,-3.8659633910709617,TATN.ME,imoex
33,2010-03-03,2021-04-30,-2.3363594349846952,-2.3904732208411574,0.44123520750815337,-2.2273163678427172,2792,-0.0008368049552237447,0.4580945558739255,0.15187222565651284,-0.10776535414235335,0.9186140880529619,-3.541932547369985,FEES.ME,imoex
